id,user_id,active,balance,created_at,updated_at,debt
815,99b98e0b-2441-49f8-ae2a-aa462590f87d,1,0,2022-08-31 18:10:26.337+00,2022-12-01 01:35:02.394+00,0
816,614e9c0f-9532-4c7e-b532-e812ace502e0,1,0,2022-08-31 18:10:26.406+00,2022-12-01 01:35:02.4+00,0
817,c26dd1f3-20cb-469f-9271-9ca637751d6c,1,0,2022-08-31 18:10:26.476+00,2022-12-01 01:35:02.408+00,0
818,f5da89ba-f373-4213-95dc-91803e39855b,1,0,2022-08-31 18:10:26.546+00,2022-12-01 01:35:02.416+00,0
819,8a0f9db3-35de-4f13-b976-7ad069df1869,1,0,2022-08-31 18:10:26.62+00,2022-12-01 01:35:02.424+00,0
829,304f6d51-2b23-4c11-9338-cc8dff9ba72d,1,0,2022-08-31 18:10:27.554+00,2022-12-01 01:35:02.516+00,0
830,c747e8b3-9b4b-4ee7-9ea7-2cdda5d27e0d,1,0,2022-08-31 18:10:27.624+00,2022-12-01 01:35:02.525+00,0
831,c566123c-c02f-42e3-8eeb-8771f78d0370,1,0,2022-08-31 18:10:27.694+00,2022-12-01 01:35:02.564+00,0
832,db5e5a87-6dca-440f-910a-8b3c52944400,1,0,2022-08-31 18:10:27.765+00,2022-12-01 01:35:02.573+00,0
833,5f5bdd24-b242-4f1a-a437-dce0ffb54e72,1,0,2022-08-31 18:10:27.834+00,2022-12-01 01:35:02.581+00,0
834,b2cb5e51-567c-4f35-864a-6954a1514634,1,0,2022-08-31 18:10:27.904+00,2022-12-01 01:35:02.588+00,0
835,410954fd-687f-448f-84bc-4d9e96ac104d,1,0,2022-08-31 18:10:27.976+00,2022-12-01 01:35:02.592+00,0
836,6e45f67c-4c7b-46d4-96e2-c245fb219dc2,1,0,2022-08-31 18:10:28.046+00,2022-12-01 01:35:02.598+00,0
837,33cd0bdb-a47b-44cd-b588-e421e344afe4,1,0,2022-08-31 18:10:28.115+00,2022-12-01 01:35:02.661+00,0
1036,dc2c35a5-f8b2-4cf5-9745-e833fef36e29,1,0,2022-08-31 18:10:46.777+00,2022-12-01 01:35:04.252+00,0
1037,42782beb-c4f7-4f61-9ff3-1a1eb92240e8,1,0,2022-08-31 18:10:46.865+00,2022-12-01 01:35:04.256+00,0
1038,bd1c77d9-622b-4afc-b14a-75f99c512ee5,1,0,2022-08-31 18:10:46.951+00,2022-12-01 01:35:04.259+00,0
1039,eb025c49-52f9-4922-ba54-abf4cf92c014,1,0,2022-08-31 18:10:47.047+00,2022-12-01 01:35:04.263+00,0
1040,6350265d-24f5-4f7a-b192-8150a8b23c08,1,0,2022-08-31 18:10:47.132+00,2022-12-01 01:35:04.267+00,0
1041,bb925d68-1615-4bb5-b626-29b8ad207e83,1,0,2022-08-31 18:10:47.209+00,2022-12-01 01:35:04.27+00,0
1042,db824151-086b-46eb-af14-6c5db2fe5a89,1,0,2022-08-31 18:10:47.304+00,2022-12-01 01:35:04.274+00,0
1043,fc946b64-da07-4edc-b2a9-35bdf68429af,1,0,2022-08-31 18:10:47.389+00,2022-12-01 01:35:04.277+00,0
1044,806dbb4e-4237-4160-bf19-79ca9b81943b,1,0,2022-08-31 18:10:47.476+00,2022-12-01 01:35:04.281+00,0
1046,b1c9bc7f-fb56-493a-aa60-e620e7a61d43,1,0,2022-08-31 18:10:47.639+00,2022-12-01 01:35:04.298+00,0
1047,80fcc041-b5bf-4218-86df-ff7471b8d9da,1,0,2022-08-31 18:10:47.733+00,2022-12-01 01:35:04.302+00,0
1048,f929653e-e504-48a0-bfd2-3a4b2dcc9eb8,1,0,2022-08-31 18:10:47.817+00,2022-12-01 01:35:04.353+00,0
1049,9022d5d4-7339-41fe-8fd9-1994d829c669,1,0,2022-08-31 18:10:47.901+00,2022-12-01 01:35:04.358+00,0
1050,dcf2f242-a7fa-4a35-ab8e-4fcb6901156f,1,0,2022-08-31 18:10:47.978+00,2022-12-01 01:35:04.361+00,0
925,ee703415-6005-42b1-a722-4007288db61d,1,0,2022-08-31 18:10:36.255+00,2022-12-01 01:35:03.46+00,0
973,b4dc21cc-3707-4ee4-8685-406700f14ac6,1,0,2022-08-31 18:10:40.944+00,2022-12-01 01:35:04.054+00,0
974,d75d159a-5c5c-461e-9b63-d490fa8d5f3c,1,0,2022-08-31 18:10:41.019+00,2022-12-01 01:35:04.058+00,0
975,b3ec2357-0b3d-4c6f-b964-0ff4d0ec0540,1,0,2022-08-31 18:10:41.103+00,2022-12-01 01:35:04.061+00,0
976,50d5be76-434f-4f45-b695-b27b98be57b7,1,0,2022-08-31 18:10:41.187+00,2022-12-01 01:35:04.065+00,0
978,512a87fb-6630-4495-9a39-de9560111180,1,0,2022-08-31 18:10:41.346+00,2022-12-01 01:35:04.069+00,0
979,5f7e3a64-52c9-42e6-9b73-34bde0cc7ff6,1,0,2022-08-31 18:10:41.421+00,2022-12-01 01:35:04.08+00,0
511,a71bb265-a95c-44ac-b0f5-52ebb953d239,1,0,2022-08-31 18:10:02.155+00,2022-12-01 01:35:04.127+00,0
515,f3ff849c-b03b-400b-9fc0-8a77a184cb69,1,0,2022-08-31 18:10:02.452+00,2022-12-01 01:35:04.135+00,0
517,b6318279-e9c6-4bac-8bdd-e07c6f8e992f,1,0,2022-08-31 18:10:02.646+00,2022-12-01 01:35:04.142+00,0
851,c1eb2c5d-646f-4c0a-8af7-9f3ea59ea109,1,0,2022-08-31 18:10:29.149+00,2022-12-01 01:35:02.783+00,0
1837,33dffaee-f881-426d-a60f-87fdf26ec2c2,1,292.29498248771625,2022-08-31 18:12:01.84+00,2023-01-01 05:19:23.549+00,0
1843,f827e5af-0ade-4543-b355-344f28f26105,1,75.428790849584,2022-08-31 18:12:02.628+00,2023-01-01 05:19:25.196+00,0
1997,8c822bfb-eaaa-4d5b-9d15-0f0814d5ddff,1,922.7910087498337,2022-09-23 14:14:57.336+00,2023-01-01 05:20:05.906+00,0
1775,9af214aa-5b67-4ee5-a4f0-027a15432d92,1,0,2022-08-31 18:11:56.509+00,2022-12-01 01:35:07.606+00,0
1072,5ea875ab-0ea5-4e45-a8e3-5fdbf72feb62,1,0,2022-08-31 18:10:49.914+00,2022-12-01 01:35:04.458+00,0
1778,df44fd68-396b-4c57-b5ed-cb506a17977e,1,0,2022-08-31 18:11:56.839+00,2022-12-01 01:35:07.614+00,0
1779,ed62bda1-ad68-49cd-9c70-9d21d5bb1902,1,0,2022-08-31 18:11:56.915+00,2022-12-01 01:35:07.618+00,0
1073,2fd88f04-68ff-49f3-9459-6a09c5836de2,1,0,2022-08-31 18:10:49.993+00,2022-12-01 01:35:04.462+00,0
1780,48e54ca0-4ede-4296-8293-ccffce8248c9,1,0,2022-08-31 18:11:56.991+00,2022-12-01 01:35:07.622+00,0
1781,a088fdbe-e15a-4273-bb5c-442fe35acb6a,1,0,2022-08-31 18:11:57.067+00,2022-12-01 01:35:07.654+00,0
1783,22133b95-37e6-473e-8eef-7dba6b29a25d,1,0,2022-08-31 18:11:57.219+00,2022-12-01 01:35:07.658+00,0
1074,027dbdeb-2947-4e30-a41a-c8841253e9e2,1,0,2022-08-31 18:10:50.079+00,2022-12-01 01:35:04.466+00,0
1075,f12aab6d-0215-4297-84b1-4f9207df9862,1,0,2022-08-31 18:10:50.172+00,2022-12-01 01:35:04.469+00,0
1077,5e26b41e-5838-4baf-ae4b-3a9f85d689c1,1,0,2022-08-31 18:10:50.518+00,2022-12-01 01:35:04.473+00,0
1078,cfb4e0f3-a61e-43bd-8cb9-813e8d77d7aa,1,0,2022-08-31 18:10:50.594+00,2022-12-01 01:35:04.476+00,0
1079,5b6b2704-16ba-46e1-ae67-0f88708e5b06,1,0,2022-08-31 18:10:50.68+00,2022-12-01 01:35:04.48+00,0
1080,71c01d41-ce00-4b0c-89e4-4e036545fedd,1,0,2022-08-31 18:10:50.79+00,2022-12-01 01:35:04.487+00,0
1082,2760aa46-4ed0-409a-a5d9-c0669b567b7c,1,0,2022-08-31 18:10:51.438+00,2022-12-01 01:35:04.491+00,0
1083,a9793778-a884-4879-a48c-0a7e74990027,1,0,2022-08-31 18:10:51.55+00,2022-12-01 01:35:04.495+00,0
1084,a715d973-afdb-4e13-b18e-4014ad6938f9,1,0,2022-08-31 18:10:51.635+00,2022-12-01 01:35:04.499+00,0
1085,11c0d5a8-afc9-4691-9e08-f759c273c43a,1,0,2022-08-31 18:10:51.712+00,2022-12-01 01:35:04.504+00,0
1086,17a51aac-c837-48f5-8c50-1ffa70b39748,1,0,2022-08-31 18:10:51.798+00,2022-12-01 01:35:04.508+00,0
1087,fcef8156-8deb-47ba-a7f7-ea52fd192155,1,0,2022-08-31 18:10:51.882+00,2022-12-01 01:35:04.556+00,0
1088,3cfdedc6-f77e-4b1b-8d65-438b55e9f62d,1,0,2022-08-31 18:10:51.967+00,2022-12-01 01:35:04.561+00,0
1089,df5c1766-770d-4ae5-966c-5c632f8ef366,1,0,2022-08-31 18:10:52.044+00,2022-12-01 01:35:04.566+00,0
1092,8ecb1960-5c24-447d-a846-69ab5720c787,1,0,2022-08-31 18:10:52.575+00,2022-12-01 01:35:04.574+00,0
1093,f20e07ba-02f1-46e5-a318-b43113102c99,1,0,2022-08-31 18:10:52.659+00,2022-12-01 01:35:04.579+00,0
1095,756a65cb-4099-40ce-836b-1fb5f6fd1795,1,0,2022-08-31 18:10:52.862+00,2022-12-01 01:35:04.656+00,0
1666,bd302172-19aa-4f46-884d-24fca21b807b,1,0,2022-08-31 18:11:46.871+00,2022-12-01 01:35:07.176+00,0
1110,bf81fc8c-a695-40b9-b87c-97d698cb5849,1,0,2022-08-31 18:10:54.424+00,2022-12-01 01:35:04.982+00,0
1111,4f6c41b3-1972-4667-b386-67f3221aafe7,1,0,2022-08-31 18:10:54.51+00,2022-12-01 01:35:04.988+00,0
1112,a8e6665f-c837-4601-b51d-70a2c1214985,1,0,2022-08-31 18:10:54.595+00,2022-12-01 01:35:04.992+00,0
1113,6220151b-9ad7-4b90-b6b6-715730a56cdc,1,0,2022-08-31 18:10:54.681+00,2022-12-01 01:35:04.996+00,0
1114,8900a76d-6cdf-4a8f-ad91-96786dfcd62a,1,0,2022-08-31 18:10:54.773+00,2022-12-01 01:35:05+00,0
1116,c4d6c2e4-e7b2-4b40-a23c-b80b878ad2f4,1,0,2022-08-31 18:10:55.175+00,2022-12-01 01:35:05.024+00,0
874,04d297eb-5a21-4b68-84d9-a00337d03c1e,1,0,2022-08-31 18:10:31.451+00,2022-12-01 01:35:03.093+00,0
875,410a9167-e8fc-44f1-ac87-6303c0e8f77f,1,0,2022-08-31 18:10:31.536+00,2022-12-01 01:35:03.098+00,0
876,56cffa39-ce22-4afd-9b78-81c17f839ce6,1,0,2022-08-31 18:10:31.612+00,2022-12-01 01:35:03.102+00,0
877,73a5aa28-189d-4dc5-b4bb-c3378b70070e,1,0,2022-08-31 18:10:31.689+00,2022-12-01 01:35:03.106+00,0
1145,b6f2c777-a0e2-4c71-81a8-b25690f30061,1,0,2022-08-31 18:10:57.921+00,2022-12-01 01:35:05.151+00,0
1146,81d9646c-3ca1-43a3-814e-9e9fee2cafbe,1,0,2022-08-31 18:10:58.008+00,2022-12-01 01:35:05.157+00,0
1147,e6d09f6e-a050-4eb9-8a2f-a6f6c2439f86,1,0,2022-08-31 18:10:58.094+00,2022-12-01 01:35:05.162+00,0
1148,4ae90edd-c4c8-4b94-9f19-cb8581877103,1,0,2022-08-31 18:10:58.179+00,2022-12-01 01:35:05.166+00,0
1149,d64768cd-d5fb-475b-bcc7-09784bd6a9a9,1,0,2022-08-31 18:10:58.292+00,2022-12-01 01:35:05.17+00,0
1150,9724f3b2-ad55-4faf-ae5e-42ad558eb4d5,1,0,2022-08-31 18:10:58.368+00,2022-12-01 01:35:05.174+00,0
1151,56c3d03a-3f3c-46ba-9260-5c0ad23e7603,1,0,2022-08-31 18:10:58.454+00,2022-12-01 01:35:05.177+00,0
1152,989b43af-5b67-43d9-8c61-60ed7911d09b,1,0,2022-08-31 18:10:58.53+00,2022-12-01 01:35:05.18+00,0
1153,12a680cd-36a6-42ca-a5da-d3254e821de5,1,0,2022-08-31 18:10:58.616+00,2022-12-01 01:35:05.184+00,0
1154,c7b8e7db-7d14-4ffb-b42b-5eb254e20280,1,0,2022-08-31 18:10:58.724+00,2022-12-01 01:35:05.187+00,0
1155,a99ae8c5-8020-4ee3-995a-3697624b1c6d,1,0,2022-08-31 18:10:58.802+00,2022-12-01 01:35:05.191+00,0
1156,35819688-5634-40ca-8d07-3a3d81a32ad4,1,0,2022-08-31 18:10:58.888+00,2022-12-01 01:35:05.194+00,0
1157,ea1b8282-87d0-4e6e-8b81-a9c42088d556,1,0,2022-08-31 18:10:58.973+00,2022-12-01 01:35:05.197+00,0
1158,0e622fa6-97e4-4995-b526-12a2156a7b59,1,0,2022-08-31 18:10:59.057+00,2022-12-01 01:35:05.201+00,0
1159,d9503348-9ab9-4203-b1f1-01e61db6599f,1,0,2022-08-31 18:10:59.15+00,2022-12-01 01:35:05.204+00,0
1160,211264c6-ea45-4d40-ad70-2b042e6dbb55,1,0,2022-08-31 18:10:59.26+00,2022-12-01 01:35:05.208+00,0
895,19e519d1-1280-44b9-b327-773f9f769ace,1,0,2022-08-31 18:10:33.711+00,2022-12-01 01:35:03.211+00,0
896,97c94d75-9484-4002-8e67-1769b62d84d5,1,0,2022-08-31 18:10:33.789+00,2022-12-01 01:35:03.216+00,0
897,716b55c8-923d-4f41-9d18-06cdd84db17e,1,0,2022-08-31 18:10:33.866+00,2022-12-01 01:35:03.22+00,0
898,a337c908-121b-45a5-a6be-8045def112f1,1,0,2022-08-31 18:10:33.952+00,2022-12-01 01:35:03.225+00,0
899,d2b0e1f9-5041-475c-bccd-458638383418,1,0,2022-08-31 18:10:34.039+00,2022-12-01 01:35:03.256+00,0
1097,626437e9-1739-409c-ba58-e68233a7b422,1,0,2022-08-31 18:10:53.04+00,2022-12-01 01:35:04.661+00,0
1098,3b7feb40-ca67-4e62-a80f-33d9e573cdb9,1,0,2022-08-31 18:10:53.134+00,2022-12-01 01:35:04.666+00,0
1099,35de8824-b6db-4073-87c6-35928322aaa6,1,0,2022-08-31 18:10:53.211+00,2022-12-01 01:35:04.671+00,0
1100,9aaba6d1-c3fc-4dce-a1d3-c5f50acc1dd7,1,0,2022-08-31 18:10:53.296+00,2022-12-01 01:35:04.677+00,0
1102,eae14ddd-60c5-46fa-976d-130d62bec67a,1,0,2022-08-31 18:10:53.469+00,2022-12-01 01:35:04.753+00,0
1103,a3ef5889-bded-4838-8f83-35964f660e8d,1,0,2022-08-31 18:10:53.64+00,2022-12-01 01:35:04.764+00,0
1104,c46c993c-0427-4e8c-b7ed-7c92b7220426,1,0,2022-08-31 18:10:53.724+00,2022-12-01 01:35:04.778+00,0
1105,ac488e1e-9fa2-4248-af1a-88ef50c3e122,1,0,2022-08-31 18:10:53.81+00,2022-12-01 01:35:04.861+00,0
1045,64283370-c35b-4cd9-9cf3-58758784d013,1,0,2022-08-31 18:10:47.553+00,2022-12-01 01:35:04.293+00,0
1426,efb74c74-7d31-4be8-abae-9120329b2084,1,0,2022-08-31 18:11:25.29+00,2022-12-01 01:35:06.276+00,0
1830,94330de1-bae6-4a62-a9b8-7c201e295971,1,2.44,2022-08-31 18:12:01.236+00,2022-12-05 08:54:31.469+00,0
1800,78376d4b-cf66-4911-997d-14f2e6207014,1,0,2022-08-31 18:11:58.595+00,2022-12-01 01:35:07.718+00,0
1801,114635b1-3dbd-46a8-bce7-56fb16b2f940,1,0,2022-08-31 18:11:58.671+00,2022-12-01 01:35:07.721+00,0
1803,6a59ca28-7b42-406a-b30d-7dc1ff44a0dd,1,0,2022-08-31 18:11:58.954+00,2022-12-01 01:35:07.724+00,0
1128,aa423df4-5c8f-4eb8-b9d2-6fce958edeab,1,0,2022-08-31 18:10:56.173+00,2022-12-16 08:20:06.46+00,0
1804,c66e404c-ede7-4ce3-8aa3-891651ed3b9c,1,0,2022-08-31 18:11:59.057+00,2022-12-01 01:35:07.73+00,0
1805,8a320be3-f012-4361-befc-980157ad4c46,1,0,2022-08-31 18:11:59.134+00,2022-12-01 01:35:07.733+00,0
1806,0480fe80-391a-4987-8580-846a6aa1a1e9,1,0,2022-08-31 18:11:59.211+00,2022-12-01 01:35:07.74+00,0
1807,99d5d738-19fb-47e9-b0fa-138d20bb0e59,1,0,2022-08-31 18:11:59.297+00,2022-12-01 01:35:07.744+00,0
1808,15eaa62d-0214-46cc-8f99-2cbcfda21994,1,0,2022-08-31 18:11:59.374+00,2022-12-01 01:35:07.747+00,0
1809,598464cd-5cb8-4233-839d-92ee57292f06,1,0,2022-08-31 18:11:59.451+00,2022-12-01 01:35:07.751+00,0
1810,9f7c79c5-7381-47e4-b2a1-08cadccc5c25,1,0,2022-08-31 18:11:59.529+00,2022-12-01 01:35:07.754+00,0
1811,e320c7f8-3cf7-41ba-8230-cb69f709b7d9,1,0,2022-08-31 18:11:59.606+00,2022-12-01 01:35:07.758+00,0
1820,085b0c30-c144-42f6-a256-9d01e4119dec,1,0,2022-08-31 18:12:00.429+00,2022-12-01 01:35:07.79+00,0
1821,9296609e-fb6a-462e-878a-82efbea1248f,1,0,2022-08-31 18:12:00.526+00,2022-12-01 01:35:07.793+00,0
1822,90f03020-31d5-46ad-bcd1-2ffc3bb308ea,1,0,2022-08-31 18:12:00.603+00,2022-12-01 01:35:07.796+00,0
1823,fe8948c2-562e-464f-86e4-731076d7c30c,1,0,2022-08-31 18:12:00.679+00,2022-12-01 01:35:07.805+00,0
1824,dd083495-0f5d-4e6e-85f6-242c91b8817b,1,0,2022-08-31 18:12:00.764+00,2022-12-01 01:35:07.809+00,0
1825,98b5ef56-7c4f-4110-8849-1e514e98192e,1,0,2022-08-31 18:12:00.856+00,2022-12-01 01:35:07.813+00,0
1827,3896c54f-de6e-47d0-abc1-641da9327ee8,1,0,2022-08-31 18:12:01.002+00,2022-12-01 01:35:07.825+00,0
1828,eef1b7e2-b1fc-4a0a-9e89-8c2e17adc5a5,1,0,2022-08-31 18:12:01.078+00,2022-12-01 01:35:07.833+00,0
1829,dd1fa9f7-2e56-4236-9487-99cb2950a7e8,1,0,2022-08-31 18:12:01.159+00,2022-12-01 01:35:07.837+00,0
1867,0a122526-ce74-4503-9eac-fd2ff749d3a2,1,0,2022-08-31 18:12:04.827+00,2022-12-01 01:35:07.997+00,0
1869,3b5656eb-046c-45d9-9795-25dadfe4d09c,1,0,2022-08-31 18:12:04.975+00,2022-12-01 01:35:08+00,0
1868,7d2aa70f-e02c-4326-bd3c-42b3f9a87ddc,1,0,2022-08-31 18:12:04.904+00,2022-12-01 01:35:08.006+00,0
1870,3f18ba31-c48e-4526-aff2-317ce91e3398,1,0,2022-08-31 18:12:05.062+00,2022-12-01 01:35:08.01+00,0
1871,40de7d74-6371-4cf5-ba7c-284c760c30dd,1,0,2022-08-31 18:12:05.139+00,2022-12-01 01:35:08.014+00,0
1872,37d78db3-c1f2-4ba7-84be-7b8fbd06c2ad,1,0,2022-08-31 18:12:05.225+00,2022-12-01 01:35:08.018+00,0
1874,850afa88-199e-4d55-996b-f34c9f57eda3,1,0,2022-08-31 18:12:05.389+00,2022-12-01 01:35:08.025+00,0
1875,8bd3ab12-1c00-41ad-b084-6783f110735d,1,0,2022-08-31 18:12:05.477+00,2022-12-01 01:35:08.03+00,0
1876,88a9a7de-5705-412b-aad9-ecc751fb3556,1,0,2022-08-31 18:12:05.554+00,2022-12-01 01:35:08.033+00,0
1877,5f0d6614-ec5c-4a54-a9ce-e1e1fc6c2528,1,0,2022-08-31 18:12:05.63+00,2022-12-01 01:35:08.037+00,0
1878,ff3bde59-4bb3-4188-b206-16e906815831,1,0,2022-08-31 18:12:05.705+00,2022-12-01 01:35:08.041+00,0
1879,c5a1c1e9-1c2f-4d7c-8a29-ee40259224b8,1,0,2022-08-31 18:12:05.782+00,2022-12-01 01:35:08.045+00,0
1880,2f205b08-03a9-49b7-8572-f5a23e80f54e,1,0,2022-08-31 18:12:05.859+00,2022-12-01 01:35:08.049+00,0
1881,bd44b940-b2b5-492a-b7a7-d981017a7655,1,0,2022-08-31 18:12:05.944+00,2022-12-01 01:35:08.052+00,0
1886,429952cc-7b7e-4be6-b2e8-ac4b15ae0d66,1,0,2022-08-31 18:12:06.433+00,2022-12-01 01:35:08.056+00,0
1969,8998d6c5-d63a-49bc-87e8-4d34a2e0dbad,1,0,2022-09-01 10:07:21.913+00,2022-12-01 01:35:08.46+00,0
1970,e7696696-b347-4ed1-890f-e8d1da653c2b,1,0,2022-09-01 11:19:47.296+00,2022-12-01 01:35:08.467+00,0
1971,40d983c8-a37f-4166-ab7d-783f6b502a77,1,0,2022-09-01 11:51:44.704+00,2022-12-01 01:35:08.47+00,0
1972,29ff3cbd-37cf-4fa4-a296-73681a994c6d,1,0,2022-09-01 12:05:46.733+00,2022-12-01 01:35:08.473+00,0
1427,ae980cbe-e4c8-4dcd-8035-229358d4e323,1,0,2022-08-31 18:11:25.366+00,2022-12-01 01:35:06.282+00,0
1428,4cd8c52e-ac42-4436-aa42-9984fae61a79,1,0,2022-08-31 18:11:25.469+00,2022-12-01 01:35:06.286+00,0
1429,1415ae08-4248-4bf4-88c3-4e16f3c44d2d,1,0,2022-08-31 18:11:25.555+00,2022-12-01 01:35:06.289+00,0
1430,188fa25c-1a65-4ca8-b98d-4d17d83bae4e,1,0,2022-08-31 18:11:25.633+00,2022-12-01 01:35:06.293+00,0
1408,56d848e8-d6e3-40b2-9064-8fefe1ee3474,1,0,2022-08-31 18:11:23.728+00,2022-12-01 01:35:06.209+00,0
1409,58032c2b-00b4-4e7a-a150-29272e44ba00,1,0,2022-08-31 18:11:23.807+00,2022-12-01 01:35:06.213+00,0
1410,8d0c5581-6341-4edf-855f-02b80150c905,1,0,2022-08-31 18:11:23.897+00,2022-12-01 01:35:06.216+00,0
1411,70b299bb-4f88-4844-98b2-b52c7f4b13b5,1,0,2022-08-31 18:11:23.975+00,2022-12-01 01:35:06.22+00,0
1412,eb312fc2-43c1-46e8-873d-43b73547dd1b,1,0,2022-08-31 18:11:24.085+00,2022-12-01 01:35:06.224+00,0
1414,b4675e7b-d8b6-4890-8df3-3737317aa62b,1,0,2022-08-31 18:11:24.314+00,2022-12-01 01:35:06.231+00,0
1415,bfe6aed3-0ce8-4b8e-805c-f68fedd8ed6d,1,0,2022-08-31 18:11:24.393+00,2022-12-01 01:35:06.236+00,0
1416,f01f543c-8819-4469-91e9-4b60931dc2e5,1,0,2022-08-31 18:11:24.461+00,2022-12-01 01:35:06.24+00,0
1417,e253ca6c-36ca-4598-b745-bce7bc6988c0,1,0,2022-08-31 18:11:24.546+00,2022-12-01 01:35:06.244+00,0
1418,dc7f970c-e183-44c4-ac25-f5093da1ce9a,1,0,2022-08-31 18:11:24.661+00,2022-12-01 01:35:06.248+00,0
1419,88f8447b-1a26-4f81-be06-9737808bc99d,1,0,2022-08-31 18:11:24.748+00,2022-12-01 01:35:06.252+00,0
1420,01f3463d-6900-4f46-a054-d5ff3fc948ab,1,0,2022-08-31 18:11:24.825+00,2022-12-01 01:35:06.255+00,0
1421,6ace1d7a-c108-42de-b716-660b5e9387e9,1,0,2022-08-31 18:11:24.902+00,2022-12-01 01:35:06.258+00,0
1422,25787f35-3137-4fa1-b8f5-eba5a5f669b0,1,0,2022-08-31 18:11:24.972+00,2022-12-01 01:35:06.262+00,0
1423,2344a6d2-7f14-4776-bf99-b518657f247e,1,0,2022-08-31 18:11:25.051+00,2022-12-01 01:35:06.266+00,0
507,9b10a7d6-3618-47ce-b3c8-3a90b29b6f96,1,0,2022-08-31 18:10:01.596+00,2022-12-01 01:35:04.119+00,0
1653,7cdce481-2f30-40f8-bf73-e1bd23527efd,1,0,2022-08-31 18:11:45.767+00,2023-01-01 05:26:53.036+00,0
1560,0131a48e-1a55-4081-8439-7149da1e6e87,1,0,2022-08-31 18:11:37.815+00,2022-12-01 01:35:06.734+00,0
1670,6c73c173-7622-4e48-b18f-84d3904de2f1,1,0,2022-08-31 18:11:47.175+00,2022-12-01 01:35:07.19+00,0
1702,95c81b59-a1c2-4fef-8283-175f2acb5363,1,0,2022-08-31 18:11:50.343+00,2022-12-01 01:35:07.296+00,0
1703,752f20d0-302d-466d-84f5-9a5204d42053,1,0,2022-08-31 18:11:50.42+00,2022-12-01 01:35:07.299+00,0
1705,56ab3824-8f2e-42ea-b312-d181ebdb51f0,1,0,2022-08-31 18:11:50.607+00,2022-12-01 01:35:07.303+00,0
1706,c96f7b0f-f8b5-4a8d-adfa-711d0e1667d1,1,0,2022-08-31 18:11:50.684+00,2022-12-01 01:35:07.306+00,0
1707,7653b11b-c2fa-493d-8d7a-25ce1a6cc9cc,1,0,2022-08-31 18:11:50.768+00,2022-12-01 01:35:07.309+00,0
1708,01657769-8fff-4d69-841d-0eba288a2d6b,1,0,2022-08-31 18:11:50.878+00,2022-12-01 01:35:07.312+00,0
1710,625a0240-e929-43e0-a7e5-a35fd9551319,1,0,2022-08-31 18:11:51.031+00,2022-12-01 01:35:07.319+00,0
1711,18185a7a-8c77-4d1d-86a6-2ca50b445ff9,1,0,2022-08-31 18:11:51.151+00,2022-12-01 01:35:07.323+00,0
1712,1bb58809-a1d5-460e-9b66-6b1842fc7f60,1,0,2022-08-31 18:11:51.236+00,2022-12-01 01:35:07.326+00,0
1704,ad926d51-97aa-4cc1-8021-05958fbd8dbe,1,0,2022-08-31 18:11:50.498+00,2022-12-01 01:35:07.329+00,0
1714,7d2dfb01-9122-42f4-9f3b-0f7ab009fcda,1,0,2022-08-31 18:11:51.397+00,2022-12-01 01:35:07.346+00,0
1715,3e1e1149-4368-42fd-b532-8bd9205afebb,1,0,2022-08-31 18:11:51.474+00,2022-12-01 01:35:07.349+00,0
1716,574d31c8-d2ad-46bf-8c2d-34b4fc1d46d1,1,0,2022-08-31 18:11:51.551+00,2022-12-01 01:35:07.352+00,0
1717,020e2a86-5660-4c71-918d-2d05b70c6d94,1,0,2022-08-31 18:11:51.636+00,2022-12-01 01:35:07.355+00,0
1718,d5291964-da10-442b-9dfb-3de2e3f6c5b0,1,0,2022-08-31 18:11:51.722+00,2022-12-01 01:35:07.359+00,0
1719,ff6a24ee-9e8f-4646-9517-e58e38b5323c,1,0,2022-08-31 18:11:51.8+00,2022-12-01 01:35:07.362+00,0
1720,e1560fab-6fda-4450-a6be-0f82104ea655,1,0,2022-08-31 18:11:51.876+00,2022-12-01 01:35:07.365+00,0
1721,566facc9-7803-4e41-9ce8-ae03182e6041,1,0,2022-08-31 18:11:51.96+00,2022-12-01 01:35:07.368+00,0
1722,e7ba7100-18bc-4175-8ba3-ee80a6ad6385,1,0,2022-08-31 18:11:52.036+00,2022-12-01 01:35:07.372+00,0
1723,346c45d0-782d-4606-9564-d36d40bd7674,1,0,2022-08-31 18:11:52.113+00,2022-12-01 01:35:07.375+00,0
1724,9115322f-5123-4263-9b08-3c4ed75940b4,1,0,2022-08-31 18:11:52.19+00,2022-12-01 01:35:07.378+00,0
1725,4a17f7c6-0862-4840-b074-b2680e4ee7b4,1,0,2022-08-31 18:11:52.269+00,2022-12-01 01:35:07.382+00,0
1726,e2ec795a-5757-43b5-98be-c4cf68e96105,1,0,2022-08-31 18:11:52.338+00,2022-12-01 01:35:07.385+00,0
1737,3f1792de-c3a9-4876-a5ec-0b1488a73d97,1,0,2022-08-31 18:11:53.258+00,2022-12-01 01:35:07.42+00,0
1738,5401865d-b50f-4a4d-8568-bd854858c30f,1,0,2022-08-31 18:11:53.342+00,2022-12-01 01:35:07.424+00,0
1739,0040ffe9-6662-4bb7-8f5a-ee00a71f72ba,1,0,2022-08-31 18:11:53.418+00,2022-12-01 01:35:07.431+00,0
